지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi)
133,대전,2013-01-01,-3.6,-9.4,449,3.3,1319
133,대전,2013-01-02,-8.1,-12.9,2330,-.6,109
133,대전,2013-01-03,-11.2,-16.5,711,-5.2,1520
133,대전,2013-01-04,-10.5,-16.5,750,-4.3,1517
133,대전,2013-01-05,-6.8,-15.3,742,.5,1410
133,대전,2013-01-06,-4.9,-8.5,2340,.6,1500
133,대전,2013-01-07,-5,-10.7,433,1,1440
133,대전,2013-01-08,-4.2,-9.2,715,1.9,1418
133,대전,2013-01-09,-6.3,-9.7,2314,-1.9,1524
133,대전,2013-01-10,-7.9,-13.8,752,-1.5,1533
133,대전,2013-01-11,-5.3,-12.8,805,1.9,1430
133,대전,2013-01-12,0,-5.9,319,6.6,1431
133,대전,2013-01-13,-.8,-3.5,601,2.8,1442
133,대전,2013-01-14,-1.6,-6.6,817,4.4,1456
133,대전,2013-01-15,-2.2,-7.6,815,4,1520
133,대전,2013-01-16,-2.1,-6,412,1.5,1535
133,대전,2013-01-17,-4,-7.5,2359,-1.6,1
133,대전,2013-01-18,-3.9,-10.6,637,2.7,1507
133,대전,2013-01-19,0,-4.5,227,5.9,1319
133,대전,2013-01-20,1.9,-3.7,646,7.4,1507
133,대전,2013-01-21,3.7,2.7,540,4.7,1
133,대전,2013-01-22,3.1,2.2,748,4,1431
133,대전,2013-01-23,2.4,1.1,2357,3.2,1439
133,대전,2013-01-24,.2,-4.1,2355,3.5,1431
133,대전,2013-01-25,-5.1,-7.6,650,-2.1,1502
133,대전,2013-01-26,-6,-10.8,714,-1,1500
133,대전,2013-01-27,-5.1,-9.3,748,-.6,1537
133,대전,2013-01-28,-1.9,-9.5,747,3.8,1400
133,대전,2013-01-29,2.1,-2.8,740,8.3,1520
133,대전,2013-01-30,4.3,-1.9,719,12,1505
133,대전,2013-01-31,6.7,-.9,705,13.8,1443
133,대전,2013-02-01,8.3,6.7,502,11.5,1540
133,대전,2013-02-02,1.4,-4.1,2356,7.3,1
133,대전,2013-02-03,-1.6,-5.1,711,.6,1557
133,대전,2013-02-04,.5,-2.2,2349,4.2,1418
133,대전,2013-02-05,-.1,-3.5,610,2.8,1519
133,대전,2013-02-06,.1,-1.3,2332,1.9,1229
133,대전,2013-02-07,-7.4,-12,2400,-.6,330
133,대전,2013-02-08,-9.4,-14.7,734,-4.2,1443
133,대전,2013-02-09,-6.1,-11.4,720,-.7,1524
133,대전,2013-02-10,-2.8,-7.9,301,1.9,1521
133,대전,2013-02-11,-3.7,-9.5,720,.9,1451
133,대전,2013-02-12,-2.4,-4.7,2348,1.9,1457
133,대전,2013-02-13,-1,-6.1,308,5,1527
133,대전,2013-02-14,1.7,-3.2,730,7.3,1517
133,대전,2013-02-15,.4,-5,2354,5.8,1301
133,대전,2013-02-16,-1.9,-7.8,715,4.2,1605
133,대전,2013-02-17,1.8,-2.3,4,5.4,1507
133,대전,2013-02-18,2.5,-1.3,2251,7.5,1421
133,대전,2013-02-19,-1.2,-4.6,2400,4,1441
133,대전,2013-02-20,-2.7,-9.1,726,3.7,1601
133,대전,2013-02-21,-.3,-4.6,717,5.9,1547
133,대전,2013-02-22,.4,-2.6,102,3.3,1453
133,대전,2013-02-23,-.6,-6.4,712,5.1,1510
133,대전,2013-02-24,1.4,-4.8,729,7.5,1321
133,대전,2013-02-25,2.8,-3.5,738,10,1436
133,대전,2013-02-26,5.4,-.4,437,9.9,1615
133,대전,2013-02-27,6.8,3,748,13.2,1548
133,대전,2013-02-28,8.7,-1.8,703,18.8,1534
133,대전,2013-03-01,3.3,-2,2347,12.3,1
133,대전,2013-03-02,-.1,-4.3,709,6.1,1443
133,대전,2013-03-03,1.3,-4.1,713,8.1,1538
133,대전,2013-03-04,3.5,-2.9,713,11,1505
133,대전,2013-03-05,4.5,-2.5,708,11.6,1555
133,대전,2013-03-06,8.9,-1.1,702,17.3,1546
133,대전,2013-03-07,10.2,5.5,2332,13.6,1204
133,대전,2013-03-08,9.4,2.8,630,16.8,1343
133,대전,2013-03-09,14.9,2.7,717,26.1,1604
133,대전,2013-03-10,4.6,-1.5,2358,13,4
133,대전,2013-03-11,5.2,-3.5,641,14.8,1606
133,대전,2013-03-12,9.3,.2,640,16.3,1415
133,대전,2013-03-13,6.1,.2,2317,11.2,352
133,대전,2013-03-14,5.4,.5,1,11.3,1550
133,대전,2013-03-15,5.7,-1.2,553,13.6,1600
133,대전,2013-03-16,7.6,.1,700,15.5,1531
133,대전,2013-03-17,9.5,.7,713,19.9,1301
133,대전,2013-03-18,8.5,6.7,417,11.3,1454
133,대전,2013-03-19,11.4,6.6,657,16,1401
133,대전,2013-03-20,5.9,-2.3,2352,12.4,238
133,대전,2013-03-21,2.8,-4.5,623,10,1612
133,대전,2013-03-22,4.8,-.9,623,10.8,1343
133,대전,2013-03-23,7.6,.4,613,16,1544
133,대전,2013-03-24,5.9,1,635,12.4,1617
133,대전,2013-03-25,3.5,-1,639,9.3,1556
133,대전,2013-03-26,5.4,-2.3,616,12.7,1425
133,대전,2013-03-27,9.5,1.7,616,17.4,1509
133,대전,2013-03-28,9.1,1.3,639,17.2,1604
133,대전,2013-03-29,6.5,1,628,13.3,1506
133,대전,2013-03-30,5.8,1.9,646,12.1,1214
133,대전,2013-03-31,7.5,2.2,656,14.4,1643
133,대전,2013-04-01,10.1,.9,629,18.6,1514
133,대전,2013-04-02,7.2,5.5,2356,9.1,1
133,대전,2013-04-03,10.2,4.2,615,17.7,1651
133,대전,2013-04-04,13.4,3.8,540,23.2,1552
133,대전,2013-04-05,15.4,6.9,611,22.6,1615
133,대전,2013-04-06,8.2,3.9,2132,14,1
133,대전,2013-04-07,4.9,1.8,2351,10.4,1546
133,대전,2013-04-08,8.1,-.2,618,15.7,1553
133,대전,2013-04-09,8,3,2355,13.9,1301
133,대전,2013-04-10,5.3,1.3,608,9.6,1641
133,대전,2013-04-11,6.3,.8,611,11.8,1320
133,대전,2013-04-12,7.2,.4,559,13.4,1533
133,대전,2013-04-13,13.1,2,608,20.9,1623
133,대전,2013-04-14,11.2,3.1,2338,16.9,152
133,대전,2013-04-15,5.9,.4,608,9.2,1101
133,대전,2013-04-16,16.9,4.4,414,26.7,1304
133,대전,2013-04-17,14,11.8,2204,16,1435
133,대전,2013-04-18,12.6,6.8,2357,17.9,1314
133,대전,2013-04-19,11.2,4.1,559,17.6,1448
133,대전,2013-04-20,5.2,1.5,1024,9.8,1
133,대전,2013-04-21,9.2,3.4,524,15.5,1454
133,대전,2013-04-22,12.4,3.6,617,19.6,1648
133,대전,2013-04-23,10.5,9.9,1258,12.2,1
133,대전,2013-04-24,13.9,8,2354,20.4,1632
133,대전,2013-04-25,9.6,7.3,237,13.2,1512
133,대전,2013-04-26,11.7,6.2,525,18.3,1435
133,대전,2013-04-27,11.1,5,601,18.8,1214
133,대전,2013-04-28,16.6,7.2,617,24.2,1541
133,대전,2013-04-29,14.4,9.4,2359,18.6,729
133,대전,2013-04-30,13.4,6,537,19.9,1323
133,대전,2013-05-01,12.8,6.2,523,18.4,1521
133,대전,2013-05-02,13.3,8.2,524,18.5,1445
133,대전,2013-05-03,12.7,7.1,558,20,1355
133,대전,2013-05-04,14.1,8.1,522,20.6,1534
133,대전,2013-05-05,15.3,7.4,528,24.2,1602
133,대전,2013-05-06,17.1,7.9,536,26.2,1626
133,대전,2013-05-07,19,10.5,557,26.6,1610
133,대전,2013-05-08,19.7,10.7,547,28.1,1552
133,대전,2013-05-09,18.3,12.2,527,23.2,1211
133,대전,2013-05-10,15.3,12.3,2355,17.7,1
133,대전,2013-05-11,18.4,11.7,437,25.3,1539
133,대전,2013-05-12,21.9,15.7,540,26.8,1420
133,대전,2013-05-13,23,17.9,2359,29.1,1549
133,대전,2013-05-14,20.9,12.6,543,27.8,1639
133,대전,2013-05-15,21.2,17,525,25.9,1516
133,대전,2013-05-16,20.6,15.4,2357,26.6,1507
133,대전,2013-05-17,18.7,12,453,24.9,1644
133,대전,2013-05-18,19.1,13,523,25.6,1435
133,대전,2013-05-19,17.3,16.3,2346,19.2,1542
133,대전,2013-05-20,15.8,12.8,2358,19.6,1544
133,대전,2013-05-21,18.7,11.4,526,26.8,1543
133,대전,2013-05-22,21.3,12.4,524,29.7,1441
133,대전,2013-05-23,22.7,15.3,503,29.8,1453
133,대전,2013-05-24,22.3,15.1,526,30.1,1541
133,대전,2013-05-25,23.9,16.1,501,31.8,1556
133,대전,2013-05-26,24.3,19.1,541,29.6,1418
133,대전,2013-05-27,19.6,17.8,1942,22.8,1
133,대전,2013-05-28,19.7,18,1,21.5,1132
133,대전,2013-05-29,17.4,15.9,2359,18.4,1345
133,대전,2013-05-30,20.3,14.4,548,27.2,1659
133,대전,2013-05-31,19.5,13.4,536,26.1,1600
133,대전,2013-06-01,20.4,16.2,2358,25,1536
133,대전,2013-06-02,21.9,12.8,521,29.4,1535
133,대전,2013-06-03,22,16.4,554,28.5,1534
133,대전,2013-06-04,23.5,17.4,549,29.3,1503
133,대전,2013-06-05,25.2,19,540,31,1431
133,대전,2013-06-06,24.8,19.6,553,30.5,1444
133,대전,2013-06-07,25.4,20.6,526,31,1608
133,대전,2013-06-08,24.3,19.3,526,29.3,1332
133,대전,2013-06-09,24,20.1,554,29.4,1529
133,대전,2013-06-10,24.9,18.3,527,29.9,1424
133,대전,2013-06-11,22.5,20,534,28,1308
133,대전,2013-06-12,21,20.3,459,22.1,1355
133,대전,2013-06-13,22.9,19.5,548,26.1,1356
133,대전,2013-06-14,23.5,21.6,513,27,1334
133,대전,2013-06-15,24.6,20.2,559,29.5,1659
133,대전,2013-06-16,24.5,20.6,325,29.8,1453
133,대전,2013-06-17,24.1,20.2,346,28.3,1603
133,대전,2013-06-18,23.5,22.5,2357,24.5,1329
133,대전,2013-06-19,24.6,20.3,456,28.9,1415
133,대전,2013-06-20,25.6,21,531,31.1,1503
133,대전,2013-06-21,25.5,22.1,558,30.3,1531
133,대전,2013-06-22,24.9,21.2,555,30,1404
133,대전,2013-06-23,21.9,20.3,2335,24.9,1248
133,대전,2013-06-24,23.7,19.7,317,28.3,1715
133,대전,2013-06-25,23.2,20.6,604,28.9,1244
133,대전,2013-06-26,23.9,19.9,512,28.9,1631
133,대전,2013-06-27,23.9,20.3,534,30.2,1411
133,대전,2013-06-28,24.7,20.7,526,29.8,1701
133,대전,2013-06-29,26.3,20.3,535,31.8,1526
133,대전,2013-06-30,27.2,21.8,530,32,1435
133,대전,2013-07-01,26.7,22.6,551,31,1509
133,대전,2013-07-02,26.5,23.2,630,30.6,1606
133,대전,2013-07-03,26.4,23.8,705,30.2,1531
133,대전,2013-07-04,25.7,23.2,2333,27.5,1014
133,대전,2013-07-05,23,22.1,2310,24,1614
133,대전,2013-07-06,25.8,21.9,344,30.5,1506
133,대전,2013-07-07,24.5,23.3,341,26.2,1743
133,대전,2013-07-08,25.7,23.5,247,28.5,1023
133,대전,2013-07-09,27.3,25.6,531,31.2,1613
133,대전,2013-07-10,28.4,25.9,445,31.6,1612
133,대전,2013-07-11,27.7,24.8,618,31.9,1518
133,대전,2013-07-12,26.8,25.4,525,28.3,1349
133,대전,2013-07-13,27.9,26,1,30.6,1359
133,대전,2013-07-14,25.2,22.5,1542,29.7,1307
133,대전,2013-07-15,26.9,23.2,1,31.8,1534
133,대전,2013-07-16,28.2,23.2,435,32.5,1403
133,대전,2013-07-17,26,24.4,856,27.4,1
133,대전,2013-07-18,27.7,24.6,450,31.3,1415
133,대전,2013-07-19,28,23.2,516,32.5,1526
133,대전,2013-07-20,28.5,24.8,430,32.8,1443
133,대전,2013-07-21,27.5,25.4,323,30.9,1344
133,대전,2013-07-22,28.9,26.2,645,33.2,1400
133,대전,2013-07-23,26.3,25,1040,27.5,1841
133,대전,2013-07-24,26.4,24.3,2356,29,1502
133,대전,2013-07-25,26.8,23.2,213,31,1611
133,대전,2013-07-26,27.4,24.1,348,31.7,1607
133,대전,2013-07-27,26.6,22.7,601,29.9,1136
133,대전,2013-07-28,26.6,24.1,755,28.8,1645
133,대전,2013-07-29,27.8,24.8,2355,31.9,1323
133,대전,2013-07-30,26,22.6,609,30.7,1405
133,대전,2013-07-31,26.7,24.6,1,29,1801
133,대전,2013-08-01,27.8,24.6,249,32.2,1553
133,대전,2013-08-02,29.2,25.8,341,33.1,1601
133,대전,2013-08-03,27.3,24.7,2247,30.8,1555
133,대전,2013-08-04,27.5,25.2,1,30.9,1551
133,대전,2013-08-05,27.7,25.5,607,31.4,1503
133,대전,2013-08-06,27.9,24.8,2203,33.6,1435
133,대전,2013-08-07,29.3,24.3,310,34.3,1550
133,대전,2013-08-08,30.4,27.2,541,34.1,1539
133,대전,2013-08-09,30.5,27.4,558,33.9,1600
133,대전,2013-08-10,28.2,24.6,1310,32.4,1153
133,대전,2013-08-11,28.6,24.8,551,33.6,1448
133,대전,2013-08-12,29.2,24.8,431,33.8,1638
133,대전,2013-08-13,28.8,24.9,621,33.1,1650
133,대전,2013-08-14,28.4,25.1,612,33.2,1634
133,대전,2013-08-15,28.7,23.6,533,33.6,1542
133,대전,2013-08-16,29,24.6,547,33.6,1430
133,대전,2013-08-17,28.8,25.5,615,32.8,1420
133,대전,2013-08-18,29.5,25.8,452,33.9,1511
133,대전,2013-08-19,29.6,25.8,553,34.6,1434
133,대전,2013-08-20,27.7,23.2,528,32.3,1530
133,대전,2013-08-21,29.3,24.8,150,33.6,1502
133,대전,2013-08-22,29.1,26.8,2140,35,1602
133,대전,2013-08-23,25.5,24.3,1018,27,22
133,대전,2013-08-24,25.2,23.2,2349,29.2,1429
133,대전,2013-08-25,25.9,21.1,458,31,1551
133,대전,2013-08-26,25.8,22.5,552,30.9,1430
133,대전,2013-08-27,25.4,20.2,612,30.2,1514
133,대전,2013-08-28,26.6,22.4,614,31.2,1339
133,대전,2013-08-29,25.7,23.2,224,28.4,1204
133,대전,2013-08-30,25.8,22,2358,30.1,1419
133,대전,2013-08-31,23.5,19,527,28.3,1635
133,대전,2013-09-01,23.9,20.8,609,28.6,1539
133,대전,2013-09-02,22,18.1,611,27.4,1415
133,대전,2013-09-03,20.2,17,2354,24.6,1545
133,대전,2013-09-04,20.8,14.5,623,26.9,1531
133,대전,2013-09-05,20.7,16.8,616,23.8,1428
133,대전,2013-09-06,19.4,17.7,2356,21.2,1250
133,대전,2013-09-07,21.5,17.7,1,26.7,1545
133,대전,2013-09-08,21.6,17.1,619,27.6,1443
133,대전,2013-09-09,22.5,16.9,600,27.9,1500
133,대전,2013-09-10,22.7,19.8,608,27.2,1415
133,대전,2013-09-11,22.6,20.7,553,26,1604
133,대전,2013-09-12,22.8,21.2,502,24.7,1527
133,대전,2013-09-13,23.6,20.4,2333,27.1,1621
133,대전,2013-09-14,21.5,19.8,2356,24.7,1542
133,대전,2013-09-15,22.4,19.4,2358,27.5,1459
133,대전,2013-09-16,20.3,14.8,623,27.1,1505
133,대전,2013-09-17,20.7,14.3,558,27.8,1418
133,대전,2013-09-18,23.1,16.9,632,29.9,1508
133,대전,2013-09-19,23.8,18.3,622,29.5,1501
133,대전,2013-09-20,22.9,18.4,627,28,1547
133,대전,2013-09-21,23.2,18.5,515,29.8,1542
133,대전,2013-09-22,23,20.3,2353,27.8,1321
133,대전,2013-09-23,23.6,19.1,524,29.1,1515
133,대전,2013-09-24,21.8,19.5,606,26,1025
133,대전,2013-09-25,19.4,16,2355,24.6,1448
133,대전,2013-09-26,16.6,11.3,637,22.8,1456
133,대전,2013-09-27,16.9,9.6,624,24.2,1456
133,대전,2013-09-28,17.8,15.2,520,20,1505
133,대전,2013-09-29,18.8,17.9,128,19.8,1433
133,대전,2013-09-30,21.1,18.9,224,25.5,1635
133,대전,2013-10-01,21.8,17.2,532,27.1,1531
133,대전,2013-10-02,19.4,13.6,2357,23.6,1426
133,대전,2013-10-03,15.5,10.1,611,22.3,1459
133,대전,2013-10-04,16.5,9.4,636,24.8,1530
133,대전,2013-10-05,18.9,11.8,614,26,1253
133,대전,2013-10-06,21.6,18,512,26,1220
133,대전,2013-10-07,23.9,20.4,535,28.3,1518
133,대전,2013-10-08,19.9,17.7,1801,22.6,1
133,대전,2013-10-09,21.1,17.8,630,27.1,1535
133,대전,2013-10-10,20.5,17.2,521,23.9,1506
133,대전,2013-10-11,18.5,13.1,2343,23.3,1249
133,대전,2013-10-12,15.5,9.8,659,22.4,1450
133,대전,2013-10-13,15.7,9.5,623,23,1538
133,대전,2013-10-14,17.8,11.4,628,25.3,1522
133,대전,2013-10-15,14,9.9,2359,17.9,1119
133,대전,2013-10-16,10.7,6.1,657,16.7,1537
133,대전,2013-10-17,10.7,5,703,17.3,1356
133,대전,2013-10-18,12.8,6.1,701,20.6,1440
133,대전,2013-10-19,14.6,8.7,554,21.8,1347
133,대전,2013-10-20,15.8,10.4,627,22.8,1513
133,대전,2013-10-21,15.5,11.7,528,20.9,1504
133,대전,2013-10-22,15.6,9.5,656,22.3,1440
133,대전,2013-10-23,16.1,10.8,556,22.6,1420
133,대전,2013-10-24,13.6,9.8,643,20.4,1356
133,대전,2013-10-25,9.7,5.2,658,16,1514
133,대전,2013-10-26,9.3,4,705,16.3,1449
133,대전,2013-10-27,10.3,3.4,656,18.3,1503
133,대전,2013-10-28,10.1,4.9,704,17.3,1331
133,대전,2013-10-29,11.9,4.7,642,18.6,1524
133,대전,2013-10-30,11.8,8.3,747,17.7,1526
133,대전,2013-10-31,11.9,6.5,513,19.7,1453
133,대전,2013-11-01,14.6,8.4,717,22.1,1428
133,대전,2013-11-02,13.7,11.5,2400,16.3,1151
133,대전,2013-11-03,11.7,9.6,206,16.7,1555
133,대전,2013-11-04,12,8.7,2354,17.3,1440
133,대전,2013-11-05,11.2,5.3,703,19.2,1347
133,대전,2013-11-06,11.4,7.8,237,15.3,1419
133,대전,2013-11-07,13.2,7.7,2400,18.3,1345
133,대전,2013-11-08,9.2,4,700,14.7,1440
133,대전,2013-11-09,11.3,8.3,612,14.4,1406
133,대전,2013-11-10,8,3.3,2332,15.7,145
133,대전,2013-11-11,4.8,1.1,651,10.2,1507
133,대전,2013-11-12,4,-1.3,639,10.4,1355
133,대전,2013-11-13,4.5,-1.4,710,11.7,1514
133,대전,2013-11-14,5.1,-.2,614,9.1,1432
133,대전,2013-11-15,8.3,4.3,724,14.9,1425
133,대전,2013-11-16,7.4,.7,723,15.2,1513
133,대전,2013-11-17,6.9,2.1,2346,10.4,1434
133,대전,2013-11-18,2.9,.3,626,5.6,1349
133,대전,2013-11-19,3.1,1,2351,5.2,1207
133,대전,2013-11-20,2.5,-1.2,449,6.9,1408
133,대전,2013-11-21,2.8,-1.8,648,9,1440
133,대전,2013-11-22,4.5,-1.5,721,11.1,1545
133,대전,2013-11-23,7.2,2.1,119,13.8,1359
133,대전,2013-11-24,8.1,2.1,541,14.6,1427
133,대전,2013-11-25,6.7,3.3,2302,12.1,57
133,대전,2013-11-26,3.1,-1.5,738,7.2,1446
133,대전,2013-11-27,.7,-3.1,2327,3.9,214
133,대전,2013-11-28,-2.1,-4.5,309,.8,1313
133,대전,2013-11-29,1.1,-2.5,747,5.4,1248
133,대전,2013-11-30,3.8,-2.7,642,11.6,1401
133,대전,2013-12-01,5,.9,2400,10.4,1352
133,대전,2013-12-02,4.2,-1.9,726,9.7,1319
133,대전,2013-12-03,6,2.1,733,10.7,1300
133,대전,2013-12-04,5,-.5,801,11.5,1428
133,대전,2013-12-05,5,-1.2,631,9.7,1449
133,대전,2013-12-06,3.3,-.4,2358,9.1,1412
133,대전,2013-12-07,5.1,-.4,1,10.6,1343
133,대전,2013-12-08,6.8,2.2,757,13,1449
133,대전,2013-12-09,5.2,3.5,2338,6.9,1518
133,대전,2013-12-10,2.7,1,2251,6.1,1441
133,대전,2013-12-11,.4,-1.9,2119,3.1,1350
133,대전,2013-12-12,.1,-5.5,742,4.5,1828
133,대전,2013-12-13,-3.7,-6.2,739,1,1
133,대전,2013-12-14,-.6,-5.9,35,4.7,1440
133,대전,2013-12-15,-1.9,-5.8,800,3.1,1433
133,대전,2013-12-16,-2.2,-5.6,619,1.3,1426
133,대전,2013-12-17,.5,-3.2,552,4.1,1501
133,대전,2013-12-18,4.5,1.7,635,10.2,1347
133,대전,2013-12-19,-.6,-2.9,2241,2,1
133,대전,2013-12-20,-1.8,-5,733,.5,1436
133,대전,2013-12-21,-.7,-4.5,809,4.5,1434
133,대전,2013-12-22,-1.2,-6.4,744,4.4,1400
133,대전,2013-12-23,.6,-3.1,2307,5.1,1358
133,대전,2013-12-24,-1,-6.4,703,5.9,1429
133,대전,2013-12-25,.5,-6.5,753,6.4,1444
133,대전,2013-12-26,1.6,-1.8,2349,5.8,1331
133,대전,2013-12-27,-3.2,-5.9,2355,.7,1511
133,대전,2013-12-28,-4.7,-8.6,755,-.1,1508
133,대전,2013-12-29,-1.6,-6.6,44,3.4,1436
133,대전,2013-12-30,2.8,-.7,827,6.5,1256
133,대전,2013-12-31,4.1,-1.8,740,8.4,1322
133,대전,2014-01-01,5.1,.4,742,9.7,1444
133,대전,2014-01-02,2.6,-2.2,749,9.1,1610
133,대전,2014-01-03,2.1,-3.4,720,9.6,1510
133,대전,2014-01-04,1,-2.7,2350,6.5,1440
133,대전,2014-01-05,-.8,-5.9,813,5.5,1527
133,대전,2014-01-06,-.2,-5.8,732,7.3,1529
133,대전,2014-01-07,.7,-5,740,7.2,1430
133,대전,2014-01-08,1.2,-2.9,2357,5.3,1522
133,대전,2014-01-09,-5.4,-8.3,2303,-1,1315
133,대전,2014-01-10,-4.8,-9.9,558,.1,1410
133,대전,2014-01-11,-1,-5.1,200,3.5,1456
133,대전,2014-01-12,-.7,-5.1,2359,5,1319
133,대전,2014-01-13,-5.3,-9.9,755,.7,1534
133,대전,2014-01-14,-4.4,-10.6,741,2.8,1526
133,대전,2014-01-15,-3,-8.7,802,3.8,1530
133,대전,2014-01-16,-1.6,-7.2,559,4.1,1434
133,대전,2014-01-17,-.1,-4.9,809,6.1,1405
133,대전,2014-01-18,-1.1,-5.2,2352,4.6,1355
133,대전,2014-01-19,-1.7,-8.7,753,4.5,1530
133,대전,2014-01-20,.8,-1.5,421,5.4,1516
133,대전,2014-01-21,-3.2,-5,2353,-1.2,1440
133,대전,2014-01-22,-2.6,-7.5,803,2.7,1408
133,대전,2014-01-23,-1.3,-7.7,727,6.4,1538
133,대전,2014-01-24,3.7,-3.4,50,10.7,1529
133,대전,2014-01-25,5.7,1.2,2400,10.3,1317
133,대전,2014-01-26,-.8,-4.1,2359,5.7,1530
133,대전,2014-01-27,.3,-8.1,727,8.6,1518
133,대전,2014-01-28,3.1,-3.3,2328,8.7,1549
133,대전,2014-01-29,2.1,-7.2,753,10.2,1446
133,대전,2014-01-30,4.8,.5,2357,8.2,1358
133,대전,2014-01-31,2.4,-3.9,741,11.3,1517
133,대전,2014-02-01,7.5,1.1,1,13.9,1550
133,대전,2014-02-02,8.7,6.1,2359,11.2,1437
133,대전,2014-02-03,-.2,-5.7,2359,6.1,1
133,대전,2014-02-04,-6.4,-10.7,718,-1.2,1429
133,대전,2014-02-05,-4.6,-9,603,1,1534
133,대전,2014-02-06,-.6,-4.7,250,4.8,1536
133,대전,2014-02-07,2.7,-2.5,611,7.7,1259
133,대전,2014-02-08,3,.9,2352,5.2,1151
133,대전,2014-02-09,-.2,-1.4,2357,1.7,1610
133,대전,2014-02-10,.2,-2.2,735,3.2,1454
133,대전,2014-02-11,1.1,-3.6,649,6.5,1449
133,대전,2014-02-12,2.6,-1.3,543,8.9,1404
133,대전,2014-02-13,2.8,-1.4,550,8.2,1347
133,대전,2014-02-14,2.4,-.9,2344,6.6,1525
133,대전,2014-02-15,2.5,-3.2,745,9.3,1543
133,대전,2014-02-16,2.8,-3.2,636,10.9,1525
133,대전,2014-02-17,4.6,1,807,9.2,1401
133,대전,2014-02-18,3.7,.4,2344,7.2,1255
133,대전,2014-02-19,2.5,-2.2,601,8.7,1505
133,대전,2014-02-20,1.4,-3,726,7.7,1325
133,대전,2014-02-21,1,-4.7,742,7.9,1610
133,대전,2014-02-22,1.9,-4.5,721,8.7,1428
133,대전,2014-02-23,3.2,-3.5,730,10.8,1515
133,대전,2014-02-24,4.4,-2.4,717,11.9,1549
133,대전,2014-02-25,6,-1.5,710,13.6,1536
133,대전,2014-02-26,6.4,1.5,618,12.3,1410
133,대전,2014-02-27,9.1,3.8,539,15.6,1413
133,대전,2014-02-28,8.4,2.7,734,14.5,1506
133,대전,2014-03-01,7.9,4.4,2357,10.7,1314
133,대전,2014-03-02,5.1,1,644,11.5,1447
133,대전,2014-03-03,4.8,-2.8,719,12.9,1520
133,대전,2014-03-04,5.3,-1.2,610,11.8,1355
133,대전,2014-03-05,2.9,-1.3,2348,8,1357
133,대전,2014-03-06,1.2,-3.8,558,6.7,1445
133,대전,2014-03-07,.9,-4.3,512,7.2,1512
133,대전,2014-03-08,2.7,-3.2,720,8.7,1557
133,대전,2014-03-09,2.3,-2,2400,6.6,1412
133,대전,2014-03-10,2.5,-4.5,653,10.1,1550
133,대전,2014-03-11,5.3,-3.2,717,13.8,1527
133,대전,2014-03-12,4.1,.1,622,6.2,2028
133,대전,2014-03-13,4.1,1.8,2252,6.2,1
133,대전,2014-03-14,3.8,.1,708,9.1,1543
133,대전,2014-03-15,7.6,0,716,13.9,1501
133,대전,2014-03-16,12.2,7.6,533,18.6,1455
133,대전,2014-03-17,13.1,4,649,21.9,1515
133,대전,2014-03-18,13.4,9.3,2340,18.2,1557
133,대전,2014-03-19,10.8,7.8,523,14,1500
133,대전,2014-03-20,7.1,2.3,2357,10.3,1452
133,대전,2014-03-21,5.5,.3,619,11.2,1443
133,대전,2014-03-22,8.6,-.2,701,16.4,1625
133,대전,2014-03-23,10.3,3.4,659,17.7,1444
133,대전,2014-03-24,10.6,1,644,17.4,1436
133,대전,2014-03-25,14.9,13.2,1,18.9,1217
133,대전,2014-03-26,14.9,11.9,2358,20.7,1638
133,대전,2014-03-27,13.5,7.6,712,20.8,1512
133,대전,2014-03-28,17.4,9.4,540,25.7,1457
133,대전,2014-03-29,14.8,13.7,2341,17,1
133,대전,2014-03-30,14.5,11.6,717,19.1,1652
133,대전,2014-03-31,13.7,7.8,625,20.5,1600
133,대전,2014-04-01,14.8,6.1,623,23.7,1421
133,대전,2014-04-02,15.8,7.5,636,24.1,1520
133,대전,2014-04-03,11.6,5,2336,20.7,1435
133,대전,2014-04-04,7.3,1.8,622,13.6,1541
133,대전,2014-04-05,5.7,.3,636,12.1,1320
133,대전,2014-04-06,8,1.7,551,15,1458
133,대전,2014-04-07,11.6,5.8,403,19.5,1611
133,대전,2014-04-08,12.7,2.9,632,21.6,1638
133,대전,2014-04-09,13.7,5.6,631,22.6,1422
133,대전,2014-04-10,14.4,8,627,22.1,1559
133,대전,2014-04-11,14.3,10.2,601,19.5,1529
133,대전,2014-04-12,15.1,11.7,707,19.8,1525
133,대전,2014-04-13,15.4,11.6,2354,21.7,1602
133,대전,2014-04-14,15.3,5.4,618,24.6,1505
133,대전,2014-04-15,16,8.5,550,24.5,1446
133,대전,2014-04-16,17.5,11.9,2358,24.4,1500
133,대전,2014-04-17,13.6,6.5,608,21.7,1158
133,대전,2014-04-18,15.9,12,238,20.9,1636
133,대전,2014-04-19,13.8,11,2337,18.3,1533
133,대전,2014-04-20,15.1,9.4,610,22.2,1545
133,대전,2014-04-21,15.6,8.9,604,22.6,1600
133,대전,2014-04-22,15.1,8.1,535,22.9,1558
133,대전,2014-04-23,16.5,6.9,608,25,1510
133,대전,2014-04-24,18.4,9.8,622,26.7,1547
133,대전,2014-04-25,18.5,10.1,611,27.2,1529
133,대전,2014-04-26,17.8,11.1,605,24,1342
